eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
1000.0,660.29259555,828,0.04536694,0.42666015,1.5939138,-0.037588444,78.6772,0.4578806161880493,138,282624,340.29639004100136,282624
1000.0,669.0082916899999,831,0.036816314,0.38686523,1.558277,-0.042240713,74.35862,0.5864120125770569,139,284672,342.76162046100035,284672
1000.0,676.4591183299999,834,0.0354168,0.37578124,1.5132573,-0.035911746,68.43327,0.6426049768924713,140,286720,345.2150425920008,286720
1000.0,684.15650945,830,0.037222106,0.39760742,1.4943839,-0.038608648,69.80108,0.6280240416526794,141,288768,347.68073353100044,288768
1000.0,688.94132776,834,0.038938444,0.40483397,1.4868748,-0.042209286,65.20756,0.39197003841400146,142,290816,350.13661999800024,290816
1000.0,694.8745977699999,832,0.030306604,0.34438476,1.4512275,-0.033292912,61.844288,0.6589212417602539,143,292864,352.596372203001,292864
1000.0,701.4089991899999,833,0.033459667,0.35283202,1.403364,-0.036910273,69.573326,0.5926544666290283,144,294912,355.052594621,294912
1000.0,707.43998343,827,0.03432799,0.37348634,1.3546851,-0.038533382,74.54968,0.6194081604480743,145,296960,357.52736146999996,296960
1000.0,716.0746327700002,833,0.034549188,0.379834,1.3253573,-0.0395643,78.626854,0.5495972037315369,146,299008,359.98457564599994,299008
1000.0,722.2448982300002,825,0.039309498,0.39692384,1.3082337,-0.038258962,74.271866,0.6605789661407471,147,301056,362.4657743349999,301056
1000.0,727.1314369900001,843,0.026472012,0.32011718,1.2771614,-0.038390044,78.495766,0.6366237699985504,148,303104,364.89531575600085,303104
1000.0,734.81144729,834,0.04059342,0.40947264,1.2339939,-0.038235817,71.29877,0.5195567309856415,149,305152,367.3508633350011,305152
1000.0,739.2320365700001,827,0.03403491,0.37216797,1.1951292,-0.033289567,77.88119,0.5385591387748718,150,307200,369.825327519,307200
